Latitude,Longitude,count
40.59355086,-74.186273171,4
40.59355086000005,-74.18627317099998,1
40.593554391,-73.77715725,3
40.593554391000055,-73.77715724999997,1
40.593556069,-73.991748626,16
40.59355606900005,-73.99174862599993,12
40.593556318,-74.184591654,6
40.593560828,-73.984640836,5
40.59356082800008,-73.98464083599998,2
40.593569895,-73.92864627,4
40.59356989500003,-73.92864626999993,2
40.593579074,-74.187490291,9
40.59357907400005,-74.18749029099997,1
40.59357907400005,-74.18749029099996,1
40.593580726,-73.764219785,8
40.59358072600002,-73.76421978499997,2
40.59358072600003,-73.76421978499997,4
40.593583733,-73.9957166,5
40.59358373300006,-73.99571659999998,1
40.593584976,-73.952500933,4
40.593584976000045,-73.95250093299995,9
40.593586133,-73.932815871,13
40.59358613300003,-73.93281587099993,13
40.593591461,-74.062603313,1
40.593592,-73.776735841,2
40.593599045,-74.092111118,4
40.593615130000046,-74.10828912699996,1
40.593615658,-73.984154728,50
40.59361565800003,-73.98415472799998,6
40.59361565800003,-73.98415472799996,8
40.593615945,-74.076563282,5
40.593615945000074,-74.07656328199994,2
40.59361594500008,-74.07656328199994,1
40.593618719,-73.962049985,17
40.59361871900006,-73.96204998499996,2
40.593624216,-74.084351625,1
40.593626224,-74.073430676,1
40.593627588,-73.994290717,2
40.59362758800006,-73.99429071699996,1
40.593628242,-74.078676912,4
40.59363236100006,-73.77631802199994,1
40.593634099,-73.926003282,3
40.59363409900004,-73.92600328199995,4
40.593636254,-74.100129951,4
40.593637079,-74.185574873,5
40.59363707900008,-74.18557487299995,2
40.593648824,-73.942094837,2
40.59364882400007,-73.94209483699996,1
40.593649254,-74.15716526,15
40.59364925400007,-74.15716525999994,4
40.59364925400007,-74.15716525999993,3
40.593651193,-74.098725696,9
40.59365119300002,-74.09872569599997,1
40.593655373,-73.80075603,4
40.59365537300005,-73.80075602999993,6
40.593656257,-73.77590386,17
40.59365625700008,-73.77590385999997,22
40.593658615,-74.065239096,7
40.59365861500004,-74.06523909599997,3
40.593664627,-74.089000194,15
40.59366462700007,-74.08900019399994,10
40.593665129,-74.080894994,2
40.59366512900005,-74.08089499399993,2
40.59366788,-73.984680419,1
40.593667880000055,-73.98468041899997,5
40.593670486,-73.983668619,2
40.59367048600007,-73.98366861899996,1
40.59367048600007,-73.98366861899994,4
40.593673941,-73.989833034,2
40.59367394100008,-73.98983303399994,1
40.593678066,-73.763502897,16
40.593678066000045,-73.76350289699997,9
40.593682764,-74.090379291,10
40.593682897,-73.775489687,1
40.593685327,-73.75907038,121
40.59368532700006,-73.75907037999998,39
40.59368532700007,-73.75907037999998,32
40.593688883,-73.951553872,9
40.59368888300003,-73.95155387199996,3
40.593690913,-73.775378038,2
40.593690913000046,-73.77537803799999,1
40.593697997,-73.941633903,6
40.59369799700005,-73.94163390299997,1
40.593699554,-73.787127167,49
40.593699554000075,-73.78712716699994,5
40.59369955400008,-73.78712716699994,4
40.593705247,-74.166141982,11
40.59370524700006,-74.16614198199994,2
40.593705901,-74.064130123,4
40.59370590100008,-74.06413012299998,1
40.593708708,-73.78614414,135
40.59370870800007,-73.78614413999998,18
40.59370870800007,-73.78614413999996,20
40.593715361,-74.184689314,5
40.59371536100008,-74.18468931399997,1
40.593719825,-73.983204116,137
40.59371982500005,-73.98320411599997,39
40.593725778,-73.774960236,22
40.59372577800008,-73.77496023599997,31
40.593727743,-74.183814373,1
40.593737112,-73.751170197,4
40.59373711200004,-73.75117019699996,5
40.59374239800008,-74.08780846099995,2
40.593750066,-73.960847272,5
40.593750066000034,-73.96084727199997,1
40.59375006600004,-73.96084727199997,2
40.593757897,-73.774542443,1
40.593757897000046,-73.77454244299997,1
40.593758121,-73.941122549,2
40.593758121000064,-73.94112254899994,2
40.593759121,-73.768259171,1
40.593760536,-73.980298328,60
40.59376053600005,-73.98029832799993,34
40.593767457,-74.135471199,31
40.59376745700007,-74.13547119899994,18
40.593768616,-73.7844192,176
40.593768616000034,-73.78441919999993,70
40.593771907,-73.982736009,1
40.59377190700008,-73.98273600899995,1
40.59377905200005,-74.18434021999997,1
40.593780201,-74.073009563,7
40.59378020100007,-74.07300956299997,1
40.593781563,-73.975458959,2
40.593796146,-74.162073391,1
40.59379778,-73.994611167,4
40.593797780000045,-73.99461116699997,2
40.593798897,-73.979920241,7
40.593798897000056,-73.97992024099993,1
40.593800844,-73.760495852,6
40.59380084400004,-73.76049585199996,3
40.59380100800007,-73.92953540099995,1
40.593802027,-73.798285493,8
40.59380202700004,-73.79828549299998,9
40.593806839,-74.164208646,2
40.593807358,-73.798195459,11
40.593811207,-73.928275139,10
40.5938155,-73.940611196,34
40.59381550000006,-73.94061119599996,13
40.593816412,-74.080441486,20
40.59381641200008,-74.08044148599998,11
40.593820122,-73.950354737,45
40.59382012200007,-73.95035473699994,11
40.593820122000075,-73.95035473699994,10
40.593823988,-73.982267902,5
40.59382398800005,-73.98226790199995,1
40.59382398800005,-73.98226790199993,1
40.593829439,-74.085216056,1
40.593832161,-73.960123479,2
40.59383216100008,-73.96012347899993,3
40.593834873,-73.935804218,7
40.59383487300004,-73.93580421799999,1
40.593839523,-73.977000046,4
40.593841482,-73.797309577,14
40.59384148200007,-73.79730957699996,4
40.593846819,-73.797223143,11
40.59384681900008,-73.79722314299994,2
40.593852975,-74.086775199,8
40.59385297500006,-74.08677519899999,1
40.593857773,-74.163135755,5
40.593861701,-74.162300396,4
40.593863992,-74.066085467,3
40.59386399200002,-74.06608546699994,1
40.593864823,-73.96801984,9
40.59386482300005,-73.96801983999995,2
40.593865532,-73.759926705,82
40.593865532000045,-73.75992670499994,17
40.593865532000045,-73.75992670499993,19
40.593865577,-73.970857208,19
40.59386557700003,-73.97085720799998,2
40.593867827,-73.968966828,9
40.59386782700005,-73.96896682799998,5
40.59386782700005,-73.96896682799996,4
40.593870045,-73.967072848,4
40.59387004500008,-73.96707284799999,1
40.593870822,-73.969906615,8
40.59387082200004,-73.96990661499996,3
40.59387289,-73.940128649,14
40.59387289000005,-73.94012864899997,6
40.59387289000006,-73.94012864899997,7
40.593875259,-73.966125856,1
40.593876064,-73.981792593,6
40.593880829,-74.099799052,1
40.59388082900006,-74.099799052,2
40.59388228900008,-74.10126814899996,1
40.593885822,-73.964739572,16
40.59388582200006,-73.96473957199998,1
40.59388582200007,-73.96473957199998,2
40.593890812,-73.990189472,1
40.59389081200004,-73.99018947199994,3
40.593891882,-73.796319222,25
40.59389188200004,-73.79631922199997,7
40.59389188200005,-73.79631922199997,3
40.593891959,-74.069848249,4
40.59389195900008,-74.06984824899997,2
40.59389195900008,-74.06984824899996,2
40.593893603,-73.973233672,18
40.593893603000026,-73.97323367199994,6
40.593901664,-73.773674181,1
40.59390166400004,-73.77367418099993,1
40.593902682,-73.796218369,27
40.59390268200008,-73.79621836899997,13
40.593904594,-73.96333168,5
40.59390459400004,-73.96333167999995,1
40.593908671,-74.158141669,4
40.593914252,-73.959399684,3
40.59391425200005,-73.95939968399993,1
40.593918453,-74.075688652,11
40.59391845300007,-74.07568865199994,6
40.593930276,-73.9396425,9
40.59393027600004,-73.93964249999993,2
40.593930972,-74.092352825,15
40.593932067,-74.097667498,2
40.593932129,-73.973662142,1
40.593932129000045,-73.97366214199997,1
40.59393212900005,-73.97366214199997,2
40.593933423,-74.085644676,2
40.59393417700005,-74.07258844599994,1
40.593934951,-73.949317643,2
40.59393495100005,-73.94931764299997,2
40.593936153,-73.75826291,35
40.59393615300007,-73.75826290999998,35
40.593942549,-73.78349685,14
40.593948675,-73.7642905,3
40.593950405,-73.771949263,2
40.59395040500005,-73.77194926299995,1
40.593951856,-73.976002606,4
40.59395185600005,-73.97600260599995,1
40.59395187,-74.082947755,1
40.59395187000007,-74.08294775499998,2
40.59395187000007,-74.08294775499996,2
40.593955807,-74.088701722,1
40.593956453,-73.987748171,19
40.59395645300003,-73.98774817099996,9
40.59396297600006,-74.08277133299998,1
40.593964103,-73.795256785,68
40.59396410300008,-73.79525678499994,25
40.593968797,-74.099644352,1
40.593973212,-74.071619892,2
40.59397321200004,-74.07161989199993,5
40.59397321200005,-74.07161989199994,1
40.593975885,-74.155146019,2
40.59397993100004,-73.80114393999997,1
40.593981047,-73.776367264,4
40.59398104700006,-73.77636726399999,1
40.593982185,-73.939181559,74
40.59398218500007,-73.93918155899996,30
40.593982666,-73.7702316,1
40.593982666000045,-73.7702316,2
40.593983618,-73.763930302,17
40.59398361800004,-73.76393030199995,4
40.593983678,-74.186803687,1
40.593984901,-73.76725018,6
40.593984901000056,-73.76725017999996,1
40.593986849,-74.14243906,15
40.59398684900003,-74.14243905999997,2
40.593988262,-73.959118783,2
40.59399139,-73.773241788,9
40.59399139000004,-73.77324178799995,2
40.593998534,-73.800791013,3
40.594000959,-73.996195471,2
40.59400095900003,-73.99619547099996,3
40.594004894,-73.980712339,4
40.59400489400008,-73.980712339,3
40.594006267,-73.992497522,2
40.594018553,-73.763566505,1
40.59401855300007,-73.76356650499997,1
40.594019059,-73.960854316,103
40.59401905900006,-73.96085431599995,54
40.594020008,-73.794284415,18
40.59402000800003,-73.79428441499994,5
40.594023792,-73.766126613,1
40.59402379200003,-73.76612661299998,1
40.59402567500007,-73.97465230599995,1
40.594030645,-74.094668233,8
40.59403064500003,-74.09466823299994,3
40.594032466,-74.068984221,43
40.59403246600005,-74.06898422099994,9
40.594034089,-73.938717018,9
40.59403408900005,-73.93871701799998,1
40.59403408900005,-73.93871701799996,1
40.594034314,-73.775531714,2
40.594034314000055,-73.77553171399995,1
40.594036096,-73.948392179,10
40.594036096000025,-73.94839217899995,3
40.594036695,-73.757780046,45
40.59403669500005,-73.75778004599994,3
40.59403669500006,-73.75778004599994,11
40.594039778,-74.070503737,4
40.594043257,-73.980334252,1
40.594048916,-73.753203455,157
40.59404891600008,-73.75320345499993,67
40.594049772,-73.927904007,4
40.594051846,-73.789135257,13
40.59405184600007,-73.78913525699994,9
40.594056761,-74.099493252,2
40.59405676100005,-74.09949325199995,1
40.594060474,-73.985350065,45
40.59406047400005,-73.98535006499998,16
40.59406047400006,-73.98535006499996,3
40.594060737,-74.186677877,1
40.59406227,-73.958834279,2
40.594062270000045,-73.95883427899997,1
40.59406298,-73.960868693,96
40.59406298000005,-73.96086869299995,54
40.594063448,-73.971840121,4
40.59406344800004,-73.97184012099996,1
40.594067077,-73.763137844,43
40.594067077000034,-73.76313784399997,26
40.594070495,-73.799555744,20
40.59407049500004,-73.79955574399997,11
40.59407170700007,-73.97194453799993,2
40.594073262,-73.793369662,35
40.594073262000045,-73.79336966199998,11
40.594076277,-73.980823941,4
40.594081116000034,-73.77280939399996,1
40.59408161800008,-73.97995616399999,3
40.594083245,-73.938248877,12
40.59408324500004,-73.93824887699996,7
40.59409557,-74.157958473,1
40.594105219,-74.079574057,5
40.59410521900002,-74.07957405699993,1
40.594112036,-73.926535661,1
40.59411203600007,-73.92653566099993,1
40.594113029,-74.186591605,1
40.59411302900003,-74.18659160499993,1
40.594115599,-73.762709183,2
40.59411559900008,-73.76270918299997,1
40.594115916,-73.990560315,1
40.59411591600008,-73.99056031499998,5
40.59411962200004,-73.92989153699995,1
40.59411962200005,-73.92989153699993,1
40.594123211,-74.063950487,4
40.594128443,-74.15800536,1
40.594129204,-73.792426094,45
40.59412920400007,-73.79242609399995,24
40.594130142,-73.975408421,1
40.594130943,-73.979491654,9
40.59413094300004,-73.97949165399997,10
40.594131044,-74.102420762,10
40.594132284,-73.773702206,6
40.594132284000075,-73.77370220599995,1
40.59413228400008,-73.77370220599995,1
40.594132398,-73.937780737,14
40.594132398000056,-73.93778073699998,7
40.594139979,-73.947466709,11
40.594145101,-73.798270053,1
40.594145169,-73.960414952,369
40.59414516900005,-73.96041495199995,89
40.59414516900006,-73.96041495199995,86
40.594146204,-74.083700551,11
40.594146204000026,-74.08370055099994,3
40.59415002,-73.958603779,3
40.59415002000002,-73.95860377899999,1
40.594157805,-74.086566753,1
40.594160539,-74.08658116,8
40.59416053900002,-74.08658115999998,1
40.594161338,-73.762262527,35
40.59416133800004,-73.76226252699998,3
40.59416133800005,-73.76226252699996,7
40.594162661,-73.772405833,1
40.59416266100004,-73.77240583299994,2
40.59416341800004,-74.06566087599998,2
40.59416341800005,-74.06566087599998,2
40.594174965,-74.099288186,2
40.59417496500004,-74.09928818599997,1
40.594177072,-73.791576168,1
40.59418005,-74.093217347,1
40.594180266,-73.979030744,1
40.594182559,-74.191049523,4
40.594193443,-74.164497656,9
40.594198487,-74.061818922,1
40.59419848700002,-74.06181892199999,2
40.59419857,-73.995770572,6
40.594207067,-73.761812271,1
40.59420706700007,-73.76181227099994,1
40.59420996,-74.074835608,3
40.59420996000005,-74.07483560799993,1
40.59420996000006,-74.07483560799993,2
40.594215715,-74.078551578,42
40.59421571500008,-74.07855157799997,13
40.594216148,-74.167777992,2
40.59421614800005,-74.16777799199998,1
40.594228818,-73.997736574,8
40.59422881800003,-73.99773657399999,7
40.59423502400006,-73.95836967699995,1
40.594236119,-74.068080645,10
40.59423611900007,-74.06808064499995,3
40.594236300000034,-74.06294958999997,1
40.594238933,-73.936840843,238
40.59423893300004,-73.93684084299997,70
40.594241108,-73.946537638,8
40.59424110800006,-73.94653763799994,4
40.59424364,-73.959435491,1
40.594244213,-73.772005871,2
40.594244213000025,-73.77200587099996,1
40.594244246,-74.088396042,3
40.59426273800005,-74.07802232399997,1
40.59426413600005,-74.16496592799997,1
40.594264444,-73.764346997,4
40.594267956,-73.978260158,4
40.594272993,-74.079080955,11
40.59427299300006,-74.07908095499994,3
40.594273875,-74.09259815,1
40.59427499,-73.962856178,1
40.59427499000003,-73.96285617799998,4
40.594281334,-74.15659783,2
40.59428133400007,-74.15659782999995,1
40.594284175,-73.788601612,14
40.59428417500004,-73.788601612,8
40.594284396,-73.978105321,2
40.594288339,-73.927536473,5
40.59428833900005,-73.92753647299998,1
40.59428833900006,-73.92753647299998,1
40.594288461,-74.110277832,4
40.59428846100008,-74.11027783199995,1
40.594299279,-73.961595905,16
40.59429927900004,-73.96159590499997,5
40.594307954,-73.972747406,2
40.594314974,-74.064616808,8
40.59431497400004,-74.06461680799998,1
40.594317649,-73.959150988,1
40.594318044000026,-74.143185121,1
40.594322127,-74.100505458,3
40.594326226,-73.981886089,1
40.59432622600008,-73.98188608899994,1
40.594328507,-73.771605899,1
40.594337216,-74.108074254,1
40.594338951,-73.800826005,2
40.59433895100005,-73.80082600499998,2
40.59434102,-73.990934761,4
40.594341907,-73.957915917,13
40.59434190700006,-73.957915917,4
40.59434190700006,-73.95791591699998,5
40.594341941,-73.977604798,2
40.594342715,-73.93590095,5
40.59434271500004,-73.93590094999996,1
40.594344381,-74.065999524,5
40.59434438100004,-74.06599952399995,3
40.594344545,-73.779822774,3
40.59434454500007,-73.77982277399997,2
40.594345734,-74.186963133,1
40.59434573400006,-74.18696313299995,1
40.594347705,-73.945576154,19
40.59434770500008,-73.94557615399998,4
40.594352081,-74.087366371,7
40.59435208100007,-74.08736637099996,1
40.594362903,-73.77373023,1
40.594368668,-73.963972358,3
40.59437315,-73.960890116,6
40.59437315000008,-73.96089011599997,1
40.59437315000008,-73.96089011599996,2
40.594386473,-74.1638716,10
40.594389111,-73.935425607,51
40.594389111000055,-73.93542560699996,15
40.594394875,-74.098910434,3
40.594396324,-74.182815202,4
40.59439632400005,-74.18281520199997,1
40.594396739,-73.977107876,1
40.594403017,-74.077586797,1
40.594403932,-73.988489843,9
40.594403932000034,-73.98848984299997,13
40.59441280000004,-73.77120592699998,2
40.594422408,-73.778918727,19
40.59442240800007,-73.77891872699998,5
40.59442240800007,-73.77891872699996,3
40.594431232,-74.062856153,20
40.594431232000034,-74.06285615299998,6
40.594431233,-73.954624774,4
40.594434605,-73.995309661,6
40.59443460500006,-73.99530966099996,1
40.594434905,-74.0970309,8
40.59443490500007,-74.09703089999994,4
40.594435504,-73.934950263,7
40.594435504000046,-73.93495026299998,2
40.594435504000046,-73.93495026299996,1
40.594437245,-73.993206821,4
40.594443045,-73.964836498,3
40.594448787,-73.957462155,3
40.59444878700003,-73.95746215499997,1
40.594451534,-73.976607353,7
40.594451546,-73.944611067,10
40.59445154600007,-73.94461106699998,3
40.594453064,-73.986019719,1
40.59445306400005,-73.98601971899996,2
40.594453868,-73.996728355,4
40.59445386800007,-73.99672835499997,3
40.594456997,-74.1663671,17
40.59445699700007,-74.16636709999993,4
40.594457908,-73.981457565,13
40.59445790800004,-73.98145756499997,10
40.594459955,-74.070140505,1
40.59445995500005,-74.07014050499998,1
40.594460095,-74.06524348,13
40.594460095000045,-74.06524347999994,4
40.594467327,-73.751214286,74
40.59446732700008,-73.75121428599994,50
40.594473139,-74.071019102,2
40.594474464,-73.960180708,6
40.59447446400002,-73.96018070799995,2
40.594484642,-73.934478516,7
40.59448464200005,-73.93447851599996,1
40.594486296,-74.071930108,3
40.594486708,-73.77810114,73
40.594486708000034,-73.77810113999993,15
40.594487394,-74.185930112,2
40.594487394000055,-74.18593011199994,1
40.594489249,-73.955586136,1
40.594490925,-73.798258206,3
40.594491662,-74.184986723,6
40.594491662000046,-74.18498672299995,1
40.594496581,-74.098737749,1
40.594500943,-74.086516786,7
40.59450094300007,-74.08651678599993,1
40.59450200500004,-74.09556909099997,1
40.594503557,-74.15867599,12
40.594503557000046,-74.15867598999995,5
40.594509071,-73.976106829,1
40.594509694,-74.073986165,12
40.594510984,-73.788053577,7
40.594510984000074,-73.78805357699997,5
40.59451098400008,-73.78805357699997,4
40.594511947,-74.162492817,1
40.594517411,-73.965682637,2
40.59452848900003,-73.92971467099994,2
40.594530447,-73.928440001,1
40.594531072,-73.761868727,61
40.594531072000045,-73.76186872699996,6
40.594533779,-73.934006768,4
40.594537895,-73.953659699,1
40.594543295,-74.077151269,5
40.59454329500005,-74.07715126899996,3
40.59454742,-73.975732336,2
40.594547447,-74.141907343,3
40.594547447000025,-74.14190734299996,3
40.594549508,-74.155176158,1
40.594550292,-74.09016082,1
40.594552921,-73.957011994,6
40.59455292100006,-73.95701199399997,2
40.594555398,-73.943685587,7
40.59455539800007,-73.94368558699995,1
40.594556478,-73.777276332,33
40.59455647800007,-73.77727633199999,7
40.594559341,-74.167714041,5
40.594573027,-73.959467698,1
40.59457302700008,-73.95946769799998,1
40.594574159,-74.163141106,5
40.59457415900005,-74.16314110599996,3
40.594578443,-73.980049634,4
40.594580214,-73.764403495,4
40.59458021400008,-73.76440349499995,2
40.59458997,-73.927068047,8
40.59458997000007,-73.92706804699996,5
40.594590661,-74.067296041,21
40.59459066100004,-74.06729604099996,3
40.594592596,-73.95318076,2
40.594592596000034,-73.95318075999995,1
40.594595697,-74.091748816,5
40.59459635,-73.973571861,19
40.59459635000008,-73.97357186099998,2
40.594597759,-73.770359111,1
40.594597759000074,-73.77035911099993,1
40.59459775900008,-73.77035911099993,1
40.594598115,-73.982890628,12
40.594598115000046,-73.98289062799995,1
40.5945994,-74.07940541,76
40.59459940000005,-74.07940540999994,24
40.594602024,-74.164772321,6
40.59460202400004,-74.16477232099999,2
40.594602045,-73.995500489,2
40.594606055,-73.98101463,2
40.59460605500004,-73.98101462999993,1
40.594606858,-74.08800764,1
40.59460685800008,-74.08800763999993,1
40.59461379000004,-73.966741212,2
40.594614768,-74.142955309,1
40.594615033,-74.084428492,4
40.594615033000025,-74.08442849199997,2
40.59461714,-74.188843495,11
40.594617140000025,-74.18884349499997,4
40.594622194,-73.979113424,1
40.594622194000074,-73.97911342399993,1
40.594628829,-73.76401804,24
40.59462882900005,-73.76401803999995,11
40.594637082,-73.801804525,7
40.59463708200008,-73.80180452499997,3
40.59464574,-73.933012848,7
40.59464574000003,-73.93301284799998,1
40.59464574000003,-73.93301284799996,1
40.594647296,-73.95270182,1
40.59464729600006,-73.95270181999997,1
40.594656498,-73.942760104,7
40.59465649800006,-73.94276010399994,1
40.59465649800006,-73.94276010399993,1
40.594657053,-73.95655823,6
40.59465705300004,-73.95655822999998,1
40.59466059,-73.96722369,3
40.594664116,-74.063626937,3
40.594666713,-73.787660598,8
40.59466671300004,-73.78766059799993,2
40.594669292,-74.08150834,5
40.59466929200005,-74.08150833999997,8
40.594674699,-73.763632596,3
40.594674699000045,-73.76363259599998,1
40.594678182,-73.986394151,4
40.594678182000045,-73.98639415099996,4
40.594682112,-73.800860989,2
40.594687895,-73.978177204,10
40.59468789500005,-73.97817720399996,3
40.59469175,-74.098403166,1
40.594694188,-74.187046927,1
40.594696093,-74.162320428,4
40.594696506,-73.952226484,3
40.594701043,-73.975332594,1
40.594708757,-74.062305497,2
40.59470875700004,-74.06230549699995,1
40.594710159,-73.930557059,1
40.59471514900008,-74.07025959799995,1
40.594720478,-73.763203941,24
40.594720478000056,-73.76320394099997,7
40.594730007,-73.983866403,1
40.59473000700007,-73.98386640299998,1
40.59473052,-74.101168614,1
40.594733182,-73.95467858,1
40.594741412,-73.971832633,3
40.594745716,-73.951754748,6
40.594745716000034,-73.95175474799998,2
40.594750831000056,-73.97717256899993,1
40.594751744,-73.774657913,7
40.594751744000064,-73.77465791299994,5
40.594754184,-73.968185049,1
40.594756769,-74.064826081,1
40.594756819,-73.799625699,21
40.59475681900005,-73.799625699,8
40.59475681900005,-73.79962569899999,2
40.594757592,-73.94183462,13
40.59475759200007,-73.94183461999995,3
40.594758439,-73.956104468,8
40.59475843900003,-73.95610446799998,3
40.59475843900003,-73.95610446799996,4
40.594763518,-73.762778896,2
40.59476351800004,-73.76277889599999,3
40.59476706,-73.92934354,1
40.59476706000004,-73.92934353999993,1
40.594769014,-73.928068866,1
40.59477058500005,-73.93062541199998,1
40.594778133,-74.093567456,10
40.594786154,-74.125470316,141
40.59478615400008,-74.12547031599996,58
40.594788479,-73.991676459,2
40.594791554,-73.975015694,3
40.594801723,-74.062960925,32
40.594801723000046,-74.06296092499997,8
40.594806468,-73.968671129,4
40.59480646800005,-73.96867112899997,1
40.594806679,-74.073133111,5
40.59480826700008,-73.97616433399998,1
40.594809294,-73.76235024,20
40.59480929400007,-73.76235024,5
40.594812205,-74.185358492,1
40.594814083,-73.95115697,18
40.59481408300008,-73.95115696999993,3
40.594816744,-74.086319153,1
40.59482301,-74.085278538,6
40.594824388,-73.995860552,10
40.59482438800006,-73.99586055199995,2
40.594824861,-73.76191449,1
40.594826871,-74.094384901,3
40.59482687100007,-74.09438490099996,1
40.59483141800007,-73.79833639599997,2
40.594832093,-74.076262211,1
40.59483209300004,-74.07626221099997,1
40.594832189,-73.989199122,15
40.59483218900005,-73.98919912199995,2
40.59483218900005,-73.98919912199993,4
40.594833379,-73.787245979,4
40.594855068,-73.761921584,9
40.59485506800007,-73.76192158399994,6
40.59485875,-73.969153608,1
40.594859822,-73.955650704,6
40.594859822000046,-73.95565070399994,1
40.594872353,-73.940815501,185
40.59487235300002,-73.94081550099997,44
40.59487235300003,-73.94081550099996,59
40.594879701,-73.950555592,5
40.594879701000025,-73.95055559199993,3
40.594882511,-74.18601403,7
40.59488251100004,-74.18601402999997,5
40.594884609,-74.106814867,2
40.594887434,-73.993955738,33
40.59488743400004,-73.99395573799995,21
40.594890113,-73.797374808,2
40.59489011300008,-73.79737480799997,1
40.59489124100002,-73.93043444399994,1
40.594892637,-73.761507358,16
40.59489263700005,-73.76150735799997,1
40.59489263700005,-73.76150735799996,3
40.594895543000064,-73.93305580599997,1
40.59489726000004,-73.96946325699997,1
40.594903299,-73.986764986,10
40.59490329900007,-73.98676498599998,3
40.594909125,-73.955384213,8
40.59490912500007,-73.95538421299993,3
40.594914398,-74.098029013,5
40.59491439800007,-74.09802901299997,1
40.594918919,-74.09257744,3
40.594919759,-74.159404337,8
40.59491975900005,-74.15940433699996,3
40.59492917900008,-74.07036424599994,1
40.594934055,-73.786770354,75
40.594934055000074,-73.78677035399994,19
40.59493405500008,-73.78677035399994,10
40.594934991,-74.09639789,8
40.59493499100006,-74.09639788999993,2
40.594938831,-73.985519108,11
40.59493883100004,-73.98551910799995,9
40.594939135,-74.097989441,4
40.594941512,-74.185171609,1
40.594944157,-73.953738634,1
40.59494415700004,-73.95373863399993,1
40.594948669,-73.772907265,10
40.594950902,-74.164571539,1
40.59495146,-73.796366401,5
40.59495146000006,-73.79636640099994,2
40.59495146000006,-73.79636640099993,1
40.594952282,-73.969942135,1
40.59496006200004,-74.06450940899998,1
40.594963312,-73.78626615,4
40.59496331200006,-73.78626614999996,3
40.59496331200007,-73.78626614999997,1
40.59496449,-74.08694588,4
40.594964490000045,-74.08694587999997,1
40.594974893,-73.776482763,7
40.59497489300002,-73.77648276299993,4
40.59497489300003,-73.77648276299993,1
40.594978166,-74.00106367,378
40.59497816600003,-74.00106366999995,191
40.594978801,-73.760704074,3
40.594978801000025,-73.760704074,4
40.59497949,-74.110963122,1
40.594982037,-73.786003232,12
40.59498203700008,-73.78600323199998,6
40.594983465,-73.795840588,4
40.594991372,-73.769540378,2
40.594991734,-74.071296915,4
40.59499173400008,-74.07129691499993,1
40.59499657,-73.932151908,1
40.594999737,-74.155115991,6
40.59499973700008,-74.15511599099993,1
40.595002598,-73.992032909,2
40.59500259800007,-73.992032909,1
40.595007282,-74.183526232,3
40.595008373,-73.928972405,6
40.59500837300004,-73.92897240499997,2
40.595010062,-73.795361602,6
40.59501283700007,-73.97059744999996,1
40.595013921,-73.760433888,6
40.59501392100003,-73.76043388799998,1
40.59501392100003,-73.76043388799997,2
40.595017246,-74.086142974,13
40.59501724600005,-74.08614297399998,6
40.595020218,-74.156207076,3
40.59502021800005,-74.15620707599999,1
40.595025274,-73.800895973,6
40.59502527400008,-73.80089597299997,6
40.595030474,-73.768510415,2
40.595030474000055,-73.76851041499998,2
40.595030912,-73.775650791,12
40.59503091200002,-73.77565079099996,1
40.59503091200003,-73.77565079099996,3
40.595036656,-73.794882615,4
40.59503665600005,-73.79488261499995,5
40.595037685,-73.752223984,8
40.59503768500008,-73.75222398399995,8
40.595037786,-73.772168798,12
40.595037786000034,-73.77216879799995,5
40.595037877,-73.954735986,13
40.59503787700004,-73.95473598599993,5
40.595041696,-74.187710446,5
40.595043561,-73.785142445,139
40.59504356100007,-73.78514244499998,15
40.595043561000075,-73.78514244499996,20
40.595043734,-73.949057545,1
40.59504373400005,-73.94905754499997,1
40.595046295,-73.760163713,4
40.595053621000034,-73.98203352499996,1
40.595056877,-73.971083537,1
40.59505687700005,-73.97108353699997,1
40.595057298,-73.932735174,1
40.59505729800002,-73.93273517399997,1
40.59505903600007,-73.98156182099996,1
40.595061618,-73.968246116,1
40.595064097,-73.967299109,21
40.595064097000034,-73.96729910899995,8
40.595064449,-73.981090116,1
40.595065987,-73.794400018,6
40.595066833,-73.979012462,3
40.59506683300003,-73.97901246199996,3
40.595067902,-73.927600441,3
40.59506790200004,-73.92760044099998,2
40.59506847,-73.773807057,6
40.59506847000005,-73.77380705699994,2
40.595069696,-73.979671406,4
40.595070825,-74.184981126,3
40.595072059,-73.966355699,1
40.595075469,-74.064286272,7
40.595079296,-73.754989245,102
40.59507929600005,-73.75498924499993,22
40.595079872,-73.964947788,12
40.59507987200004,-73.96494778799998,6
40.59508362,-73.784548184,24
40.595083620000025,-73.78454818399997,14
40.595091488,-74.065085662,3
40.59509148800004,-74.06508566199993,1
40.595092114,-73.759760258,6
40.595092602,-73.793935433,4
40.595094839,-74.157842011,18
40.595095071,-73.931626093,4
40.595095679,-73.948593004,2
40.595095679000046,-73.94859300399997,4
40.595097611,-73.982512417,16
40.59509761100002,-73.98251241699995,3
40.595099273,-74.065874242,5
40.5951014,-73.963561473,18
40.59510140000003,-73.96356147299997,6
40.595104517,-73.975274833,1
40.59510451700004,-73.97527483299997,1
40.595108837,-74.163534899,15
40.595108837000055,-74.16353489899996,1
40.595108837000055,-74.16353489899994,1
40.595109282,-73.962466829,3
40.59510928200007,-73.96246682899994,1
